State,County Name,GROC09,CONVS09,FFR09,PCT_DIABETES_ADULTS09,PCT_OBESE_ADULTS09,MEDHHINC09,LACCESS_POP09,LACCESS_POP09,POPULATOIN 09,POP 09,GROC14,CONVS14,FFR14,PCT_DIABETES_ADULTS14,PCT_OBESE_ADULTS14,MEDHHINC14,PCT_LACCESS_POP14,LACCESS_POP14,POPULATION 14,POP 14
NM,Socorro,3,9,9,7.8,26.7,31254,34%,6037,17866,"17,866",2,9,11,10.4,26.3,33673,38%,6777,17866,"17,320"
NM,Taos,7,15,30,7.1,18.7,32940,45%,14727,32937,"32,937",7,13,26,7.7,17.4,37092,39%,12894,32937,"33,046"
NM,Torrance,5,11,7,7.1,25.3,36588,24%,3891,16383,"16,383",2,11,7,9.9,26.1,35950,40%,6510,16383,"15,514"
NM,Union,10,42,24,11.6,30.8,36934,22%,9035,41639,"41,639",6,35,27,13.5,39.4,42195,26%,10944,41639,"40,158"
NM,Valencia,11,21,40,7.3,27.6,40552,46%,34908,76569,"76,569",8,23,48,9,26.6,42395,53%,40236,76569,"75,775"
NY,Albany,82,119,300,7.7,24.4,53783,27%,83654,304204,"304,204",104,143,324,9.8,25.4,57312,27%,82347,304204,"308,295"
NY,Allegany,17,25,60,13.9,30.6,37083,39%,29069,75087,"75,087",12,29,62,12.8,32.3,39859,34%,25629,75087,"73,045"
NY,Bronx,971,135,805,9.5,27.5,32674,1%,12462,1385108,"1,385,108",1255,167,934,12.3,30.4,35102,1%,7135,1385108,"1,437,687"
NY,Broome,37,85,151,9.7,29.8,43920,20%,40489,200600,"200,600",43,117,155,9.9,27.3,46067,13%,25726,200600,"197,669"
NY,Cattaraugus,21,34,44,10.7,29.1,41266,5%,3977,80317,"80,317",20,36,49,9.3,28.1,40933,7%,5913,80317,"78,621"
NY,Cayuga,14,28,53,8.9,24.6,48453,8%,6013,80026,"80,026",11,29,53,10,30.6,51925,7%,5281,80026,"78,857"
NY,Chautauqua,1,3,1,10.3,29,34772,30%,1100,3669,"3,669",1,4,0,12.6,34.1,42324,37%,1344,3669,"3,473"
NY,Chemung,11,47,56,10,26.6,46130,24%,21029,88830,"88,830",15,40,62,9.4,29.1,51285,23%,20270,88830,"87,506"
NY,Chenango,11,33,19,8.5,27.5,41418,2%,806,50477,"50,477",11,35,26,10.2,30.3,49082,4%,2091,50477,"49,432"
NY,Clinton,11,24,21,8.7,28.4,52650,11%,4187,37762,"37,762",9,23,18,8.7,29.5,64030,15%,5729,37762,"37,801"
NY,Columbia,4,17,15,13.1,31.9,34538,18%,4406,24552,"24,552",3,16,22,12.9,36.4,38057,17%,4237,24552,"24,078"
NY,Cortland,12,21,32,8.4,26.9,41903,10%,4838,49336,"49,336",7,21,42,8.3,26.8,49894,11%,5289,49336,"48,875"
NY,Delaware,13,56,74,10.1,32.7,36362,24%,28539,117671,"117,671",13,40,77,12.5,31.5,40633,26%,30038,117671,"116,612"
NY,Dutchess,99,104,199,9.8,27.8,68831,36%,106487,297488,"297,488",94,112,244,9.6,25.9,71348,34%,101583,297488,"295,903"
NY,Erie,234,327,691,10.3,28.6,46773,26%,238054,919040,"919,040",303,358,770,9.4,26.7,52176,21%,192724,919040,"923,702"
NY,Essex,143,242,547,9.3,23.6,61604,32%,238892,743159,"743,159",187,275,576,10.3,25.5,68237,30%,222644,743159,"770,391"
NY,Franklin,6,23,22,14.6,31.2,33649,10%,3074,31704,"31,704",8,16,18,13.9,33.2,38535,12%,3663,31704,"31,540"
NY,Fulton,1,5,7,11.8,30.7,30191,19%,2320,12245,"12,245",1,6,4,15.6,32.9,34717,19%,2343,12245,"12,130"
NY,Genesee,103,189,266,11.6,36.1,39271,30%,127082,425790,"425,790",84,196,295,12.2,33,44181,32%,134364,425790,"412,813"
NY,Greene,5,8,1,18.8,47.6,27117,36%,3287,9045,"9,045",2,12,1,21,46.3,25398,33%,2963,9045,"8,525"
NY,Hamilton,5,15,8,13.7,38.4,31820,22%,3269,14799,"14,799",2,17,7,13,33.2,33497,22%,3266,14799,"14,068"
NY,Herkimer,14,26,38,9.3,32.2,42876,13%,8190,64519,"64,519",13,27,50,9.2,29.6,49504,19%,12106,64519,"63,602"
NY,Jefferson,108,433,578,12.4,32,41740,32%,209261,658466,"658,466",108,459,642,13,33.2,48415,31%,205658,658466,"659,733"
NY,Kings,30,43,78,6.5,27.6,44020,21%,32733,152982,"152,982",31,38,87,7.5,26.4,46440,19%,29477,152982,"149,669"
NY,Lewis,3,2,2,10.9,30.4,37742,48%,1853,3821,"3,821",4,2,4,10.5,29.7,41688,48%,1853,3821,"3,826"
NY,Livingston,11,22,22,9.4,29.2,51427,9%,3338,38950,"38,950",8,28,20,9.5,29.2,55474,8%,3290,38950,"37,116"
NY,Madison,35,211,300,11.8,31.4,54633,33%,110052,334811,"334,811",44,213,330,11.5,32.3,59117,26%,88544,334811,"350,121"
NY,Monroe,7,15,10,13.8,35.5,31744,31%,7149,23068,"23,068",6,15,9,17.8,35.3,35163,25%,5712,23068,"21,902"
NY,Montgomery,33,131,169,13.9,34.1,41556,28%,64260,229363,"229,363",37,141,210,13.5,34.8,42666,29%,66181,229363,"227,193"
NY,Nassau,10,38,47,10,28.6,57605,25%,18146,73314,"73,314",9,44,49,10.8,28.6,55707,24%,17763,73314,"76,598"
NY,Niagara,32,80,139,9.3,28.7,44006,22%,48276,216469,"216,469",32,84,134,9.5,30.4,48517,18%,37906,216469,"213,484"
NY,Oneida,2,3,2,8.7,28.9,44425,11%,491,4286,"4,286",1,4,5,12.2,31.3,47037,11%,491,4286,"4,200"
NY,Onondaga,118,172,333,9.3,28.5,50298,26%,122215,467026,"467,026",121,208,428,9.1,27.9,57114,20%,94832,467026,"468,742"
NY,Ontario,19,41,83,8.9,26.5,53137,14%,14931,107931,"107,931",19,45,87,7.6,29.4,58085,17%,18409,107931,"109,684"
NY,Orange,527,586,2526,7.2,20.6,70727,7%,220587,3010232,"3,010,232",529,626,2790,8,19.7,78002,7%,195971,3010232,"3,134,438"
NY,Orleans,137,125,247,12,29.9,36525,25%,87617,343829,"343,829",148,134,303,11.9,31.9,38640,17%,57760,343829,"384,355"
NY,Oswego,24,58,67,9.8,34.2,44371,8%,9743,122109,"122,109",23,57,94,10.7,29.2,49391,11%,13037,122109,"120,744"
NY,Otsego,5,24,20,10.1,30.6,43601,12%,2960,24164,"24,164",6,22,20,11,33.3,50420,13%,3238,24164,"24,134"
NY,Putnam,12,53,30,14.3,35.2,33300,25%,18371,74364,"74,364",13,51,28,12.2,36.1,32351,24%,17894,74364,"71,936"
NY,Queens,1261,327,1583,9.3,22.4,52486,0%,7451,2230722,"2,230,722",1573,407,1960,11.2,23.8,60241,0%,7789,2230722,"2,314,149"
NY,Rensselaer,32,60,105,8.7,29.1,51720,23%,37419,159429,"159,429",39,72,99,8.9,27.4,60117,21%,33259,159429,"160,092"
NY,Richmond,37,116,146,11.6,32.5,37866,34%,67308,200549,"200,549",32,132,158,13.5,34.1,40821,39%,78927,200549,"201,117"
NY,Rockland,96,67,235,9.9,25.6,79798,30%,92703,311687,"311,687",106,94,256,10.3,22.4,84249,20%,62648,311687,"322,855"
NY,Saratoga,27,92,141,7.8,26.3,65508,29%,64750,219607,"219,607",26,100,167,8.5,26.7,75029,27%,59805,219607,"224,692"
NY,Schenectady,31,69,111,9.9,28,52062,36%,55632,154727,"154,727",46,76,122,9.9,26.1,59432,23%,36038,154727,"155,006"
NY,Schoharie,2,18,13,9.2,27.9,47350,12%,3934,32749,"32,749",1,21,12,9.8,26.2,50588,22%,7232,32749,"31,690"
NY,Schuyler,1,3,4,9.2,27.3,45481,14%,1055,7544,"7,544",1,4,3,10.6,31.7,50720,14%,1067,7544,"7,238"
NY,Seneca,8,15,19,9,31.1,45961,5%,1639,35251,"35,251",7,20,20,8.9,28.9,49813,15%,5344,35251,"34,904"
NY,Steuben,6,20,26,12.2,32.4,45431,21%,7252,34185,"34,185",7,23,21,10.4,33.7,53191,19%,6418,34185,"34,427"
NY,Suffolk,205,300,645,7.6,21.8,49584,3%,20450,722023,"722,023",217,331,745,7.5,21.3,56530,1%,5420,722023,"768,537"
NY,Sullivan,4,9,9,9.3,31.4,42481,5%,1055,21475,"21,475",3,10,11,13,32.9,44939,5%,1042,21475,"21,013"
NY,Tioga,12,18,21,8.7,28.7,50043,15%,7567,51125,"51,125",12,17,24,10.5,29.3,57541,15%,7464,51125,"49,793"
NY,Tompkins,18,33,71,6.5,23.1,50156,18%,17871,101564,"101,564",20,33,74,7.5,25.3,55839,15%,14996,101564,"104,498"
NY,Ulster,48,98,130,8.4,26.9,51194,26%,46797,182493,"182,493",49,92,155,9.3,27.2,58328,26%,48040,182493,"180,680"
NY,Warren,1,6,1,14.7,35.1,29764,1%,86,5834,"5,834",1,5,1,15.8,32,32350,2%,122,5834,"5,500"
NY,Washington,3,10,4,12.9,36.2,37639,10%,1708,17581,"17,581",2,9,3,17.8,40.2,42658,8%,1479,17581,"16,891"
NY,Wayne,4,24,26,10,32.3,36562,28%,8513,30099,"30,099",2,25,21,13.1,31.8,41466,29%,8633,30099,"29,972"
NY,Westchester,431,208,698,7.5,17.3,76993,15%,142030,949113,"949,113",481,253,768,8.2,20.3,85688,15%,140484,949113,"970,255"
NY,Wyoming,9,19,25,8.4,29.1,46846,19%,7891,42155,"42,155",8,19,24,8.1,25.6,52796,23%,9631,42155,"41,200"
NY,Yates,10,9,9,9.1,24.7,43820,2%,567,25348,"25,348",10,9,14,9.5,26.6,46392,2%,522,25348,"25,130"
NC,Alamance,23,85,115,11.1,33.5,41519,27%,40792,151131,"151,131",30,80,126,10.9,35.1,41566,23%,34642,151131,"156,036"
NC,Alexander,2,3,1,11.1,31,29278,47%,3859,8238,"8,238",2,4,0,11.4,28.4,32922,21%,1748,8238,"7,074"
NC,Alleghany,4,8,5,10.8,25,32210,4%,403,11155,"11,155",3,8,4,12.8,27.1,36113,4%,431,11155,"10,863"
NC,Anson,5,19,12,13.5,35.5,32268,6%,1551,26948,"26,948",3,19,14,14.9,34.6,35307,7%,1767,26948,"26,066"
NC,Ashe,4,16,16,9.3,23,31965,5%,1381,27281,"27,281",5,16,18,11.5,29.1,35238,5%,1432,27281,"27,000"
NC,Avery,6,11,9,10.1,29.7,35568,0%,0,#DIV/0!,"17,797",4,14,10,11.1,26,37120,1%,116,17797,"17,723"
NC,Beaufort,10,32,26,12.8,35.7,38194,15%,6999,47759,"47,759",10,30,33,13.4,33,41725,10%,4947,47759,"47,505"
NC,Bertie,6,13,7,15.3,37.5,30586,9%,1876,21282,"21,282",6,11,11,14.2,35.5,31967,6%,1173,21282,"20,440"
NC,Bladen,8,22,20,14.1,37.2,31637,6%,2260,35190,"35,190",7,21,26,14.5,38.2,33882,6%,2281,35190,"34,531"
NC,Brunswick,22,49,76,10.9,29.5,44186,16%,16845,107431,"107,431",20,41,90,11,28,48831,16%,16701,107431,"118,809"
NC,Buncombe,49,128,190,9,23.8,42846,25%,59094,238318,"238,318",56,113,220,9.5,23.5,45094,22%,51501,238318,"249,997"
NC,Burke,3,18,6,12.4,37.4,30688,10%,2235,23316,"23,316",4,17,8,14.7,32,36977,8%,1759,23316,"22,709"
NC,Cabarrus,28,78,140,9.6,31,49355,22%,39787,178011,"178,011",32,87,145,9.9,30,57881,23%,40937,178011,"191,796"
NC,Caldwell,6,9,8,12.3,34.8,36255,12%,1497,12984,"12,984",3,8,10,12.6,35,39355,11%,1429,12984,"12,780"
NC,Camden,6,31,38,10.8,29.4,48967,36%,18301,50513,"50,513",5,35,35,10.9,31.5,52706,44%,22129,50513,"52,012"
NC,Carteret,14,42,55,10.3,28.1,43356,25%,16357,66469,"66,469",13,43,61,10.3,25.8,50837,25%,16740,66469,"68,751"
NC,Caswell,2,14,5,14.2,31,37115,11%,2513,23719,"23,719",1,17,6,13.2,36,40504,8%,1855,23719,"23,036"
NC,Catawba,25,87,132,9.1,26.5,41782,26%,40326,154358,"154,358",31,85,125,13.5,29.5,41745,21%,33137,154358,"155,109"
NC,Chatham,48,148,227,11.1,29.1,42728,20%,52409,265128,"265,128",56,185,289,11,31.3,48885,22%,58615,265128,"282,849"
NC,Cherokee,4,14,16,13.2,30.6,34410,0%,79,25989,"25,989",5,18,15,13.3,33.6,39144,0%,104,25989,"25,944"
NC,Chowan,5,9,11,13.3,30.1,36176,21%,3171,14793,"14,793",4,11,10,13.3,34.2,40794,23%,3422,14793,"14,589"
NC,Clay,3,8,4,14.8,34.3,33035,5%,743,13932,"13,932",3,7,4,14.6,37.3,38908,5%,643,13932,"13,503"
NC,Cleveland,2,5,2,12.1,32.7,40402,25%,2129,8689,"8,689",1,5,1,13,35.7,44123,21%,1839,8689,"8,410"
NC,Columbus,12,32,47,13,33.8,32518,3%,1621,58098,"58,098",16,37,49,16,31.2,34478,4%,2548,58098,"56,906"
NC,Craven,18,68,70,11.7,33.7,41791,23%,23601,103505,"103,505",14,62,73,10.3,30.1,47805,28%,29016,103505,"104,343"
NC,Cumberland,2,4,4,9.4,28.1,43448,1%,92,11048,"11,048",3,5,3,11.1,27.8,51505,0%,0,#DIV/0!,"10,894"
NC,Currituck,9,19,22,10.1,32.6,53939,13%,3085,23547,"23,547",10,19,21,10.6,28.9,66426,13%,3093,23547,"24,913"
NC,Dare,17,41,67,9.8,28.6,50203,38%,12762,33920,"33,920",16,35,62,9.8,27.4,53585,31%,10375,33920,"35,039"
NC,Davidson,32,94,70,9.9,29.2,40618,17%,28180,162878,"162,878",33,85,88,11,31.4,46400,17%,26968,162878,"163,958"
NC,Davie,4,20,21,10.3,28.5,46957,11%,4548,41240,"41,240",4,22,29,10.9,29.1,52525,11%,4487,41240,"41,332"
NC,Duplin,13,37,28,12.4,34.5,34672,2%,986,58505,"58,505",12,36,36,13.8,32,38397,2%,1137,58505,"59,258"
NC,Durham,49,115,243,8.7,30.3,48023,27%,72166,267587,"267,587",47,109,264,8.7,29.2,53875,26%,69240,267587,"295,116"
NC,Edgecombe,11,39,29,13.3,40.2,33146,16%,9134,56552,"56,552",12,33,25,16.4,40.8,32529,13%,7339,56552,"54,921"
NC,Forsyth,32,57,105,8.9,23.3,81629,29%,51466,175511,"175,511",36,72,130,10.8,29.4,97886,27%,46512,175511,"203,679"
NC,Franklin,6,23,22,14.6,31.2,33649,10%,3074,31704,"31,704",8,16,18,13.9,33.2,38535,12%,3663,31704,"31,540"
NC,Gaston,30,117,144,9.7,26.4,40332,28%,58343,206086,"206,086",32,104,164,13.7,33.3,45031,28%,58304,206086,"210,921"
NC,Gates,2,7,1,12.7,34.8,43010,0%,5,12197,"12,197",3,9,0,12.9,33.9,46387,0%,5,12197,"11,562"
NC,Graham,7,17,16,9.5,32.5,39299,31%,11663,37220,"37,220",6,17,16,10.3,32.5,44169,37%,13894,37220,"38,013"
NC,Granville,9,40,33,11.2,32.1,45828,14%,8651,59916,"59,916",7,39,31,12.1,35.8,50314,16%,9758,59916,"58,329"
NC,Greene,5,8,1,18.8,47.6,27117,36%,3287,9045,"9,045",2,12,1,21,46.3,25398,33%,2963,9045,"8,525"
NC,Guilford,94,246,389,10.2,28.2,42415,21%,102650,488406,"488,406",109,251,424,10.3,30.7,48283,20%,98823,488406,"512,562"
NC,Halifax,22,49,43,14.7,38.5,30861,17%,9543,54691,"54,691",17,53,44,13.7,39,31952,17%,9040,54691,"52,971"
NC,Harnett,16,56,55,9.1,31.9,40956,9%,10259,114678,"114,678",20,48,78,10.6,33.2,48301,9%,10042,114678,"126,780"
NC,Haywood,10,44,38,10.7,28.1,39987,20%,12027,59036,"59,036",10,36,38,12.3,30,43573,22%,12745,59036,"59,376"
NC,Henderson,2,5,1,10,30.9,43212,1%,102,7331,"7,331",2,5,2,11.8,30.4,47354,1%,100,7331,"6,985"
NC,Hertford,7,18,14,13.8,35.4,32410,11%,2821,24669,"24,669",8,18,18,14.4,36.9,34453,10%,2499,24669,"24,368"
NC,Hoke,7,20,12,11.3,33.6,43679,23%,10606,46952,"46,952",6,25,13,12.2,34.7,42819,21%,9916,46952,"51,640"
NC,Hyde,1,6,1,12.5,32.2,35206,59%,3440,5810,"5,810",1,6,4,12,29.7,37074,90%,5227,5810,"5,662"
NC,Iredell,30,86,127,8.8,28.4,46576,16%,25056,159437,"159,437",28,90,141,10.4,29.1,55848,15%,24361,159437,"166,921"
NC,Jackson,15,34,30,13.6,30.5,36158,9%,4855,53227,"53,227",11,47,29,14.9,32,40201,8%,4219,53227,"52,580"
NC,Johnston,34,84,113,10.4,34.4,46922,5%,8429,168878,"168,878",33,88,116,13.9,35.5,52681,5%,8700,168878,"181,025"
NC,Jones,1,10,6,11.4,29.6,52215,7%,1942,28669,"28,669",2,13,7,12.4,33.5,52777,7%,2131,28669,"28,811"
NC,Lee,13,74,108,10.2,30,40102,31%,43795,140247,"140,247",17,76,128,9.5,29,46442,26%,36836,140247,"154,277"
NC,Lenoir,17,39,42,13.6,32.4,36455,12%,7316,59495,"59,495",15,44,52,15.6,37.2,37085,13%,7585,59495,"58,372"
NC,Lincoln,1,6,2,10.5,36.2,35070,34%,4853,14134,"14,134",1,5,5,12.3,37.5,40216,33%,4694,14134,"13,967"
NC,McDowell,9,32,22,12.1,33.4,34383,8%,3488,44996,"44,996",8,18,28,14.2,30.9,37430,4%,1926,44996,"45,029"
NC,Macon,5,14,10,15.6,41.4,27041,35%,7506,21452,"21,452",4,14,9,18.4,44.7,29522,38%,8051,21452,"19,594"
NC,Madison,35,211,300,11.8,31.4,54633,33%,110052,334811,"334,811",44,213,330,11.5,32.3,59117,26%,88544,334811,"350,121"
NC,Martin,30,62,96,8.4,20.9,49539,32%,47216,146318,"146,318",33,73,103,11.3,21.3,53459,30%,44382,146318,"153,272"
NC,Mecklenburg,187,314,723,7.8,25.8,52363,22%,206382,919628,"919,628",200,346,832,8.5,23.9,57029,18%,167999,919628,"1,010,878"
NC,Mitchell,8,21,11,12.1,34.3,31094,20%,4795,23498,"23,498",8,25,15,14.4,33.6,34139,13%,2992,23498,"22,774"
NC,Montgomery,33,131,169,13.9,34.1,41556,28%,64260,229363,"229,363",37,141,210,13.5,34.8,42666,29%,66181,229363,"227,193"
NC,Moore,16,43,45,9.9,26.6,47705,25%,22380,88247,"88,247",20,51,67,10.6,27.4,52139,20%,17936,88247,"93,126"
NC,Nash,21,83,80,12.2,33.4,42315,13%,12635,95840,"95,840",22,77,73,13.2,31.5,43450,14%,13818,95840,"94,299"
NC,Northampton,5,12,4,15.3,34.2,32168,4%,990,22099,"22,099",6,16,6,16.2,38.5,33301,12%,2575,22099,"20,584"
NC,Onslow,20,65,116,7.7,30,41969,32%,57400,177772,"177,772",21,75,152,7.8,29.7,46144,30%,53953,177772,"185,252"
NC,Orange,527,586,2526,7.2,20.6,70727,7%,220587,3010232,"3,010,232",529,626,2790,8,19.7,78002,7%,195971,3010232,"3,134,438"
NC,Pamlico,4,6,9,12.6,27.5,41442,5%,652,13144,"13,144",4,5,14,15.1,31.5,41004,5%,722,13144,"12,915"
NC,Pasquotank,8,24,27,11.6,33.3,39381,18%,7224,40661,"40,661",6,25,31,14.4,35.4,42171,25%,10195,40661,"39,690"
NC,Pender,7,18,29,12.1,32.2,43573,7%,3587,52217,"52,217",10,15,34,12.1,31.1,49390,7%,3483,52217,"56,144"
NC,Perquimans,2,5,3,12.3,33.4,40772,3%,375,13453,"13,453",2,8,6,13.5,32.6,42337,3%,458,13453,"13,468"
NC,Person,6,30,28,12.6,33.2,42621,8%,2975,39464,"39,464",5,36,26,12.6,32.7,43917,10%,4049,39464,"39,111"
NC,Pitt,29,86,146,8.8,35.9,39519,9%,14543,168148,"168,148",26,88,160,9.5,34.3,41909,9%,15523,168148,"175,105"
NC,Polk,6,13,12,11.3,37.6,29938,37%,7612,20662,"20,662",4,12,8,13.9,36.7,34723,38%,7940,20662,"20,252"
NC,Randolph,4,17,11,14.5,32.1,32584,5%,1061,22913,"22,913",3,18,9,14.9,30.9,37333,15%,3375,22913,"22,468"
NC,Richmond,37,116,146,11.6,32.5,37866,34%,67308,200549,"200,549",32,132,158,13.5,34.1,40821,39%,78927,200549,"201,117"
NC,Robeson,27,82,73,13.7,41.1,30627,10%,12957,134168,"134,168",29,98,68,15.7,39.6,32128,9%,12545,134168,"134,869"
NC,Rockingham,44,151,305,7.5,25.7,73402,40%,116710,295223,"295,223",49,146,273,9.1,26.1,87103,38%,111158,295223,"300,532"
NC,Rowan,7,18,19,10.1,35.3,35145,7%,1624,23333,"23,333",2,16,20,11.1,34.4,36597,9%,2000,23333,"24,264"
NC,Rutherford,15,42,38,11.7,30.6,35057,23%,15369,67810,"67,810",13,37,39,13.9,28.7,36998,21%,14562,67810,"66,587"
NC,Sampson,12,32,32,11.8,35.9,37047,5%,2915,63431,"63,431",11,33,33,13.7,36.7,40660,4%,2715,63431,"63,913"
NC,Scotland,2,2,1,9.2,34.3,36272,13%,625,4843,"4,843",2,2,2,10,31.2,41324,10%,466,4843,"4,865"
NC,Stanly,12,28,42,10.9,26.4,42854,7%,4409,60585,"60,585",15,33,44,12.1,30,44878,6%,3376,60585,"60,595"
NC,Stokes,9,26,18,9.8,27.8,43178,17%,8159,47401,"47,401",7,23,24,12.7,33.8,42889,18%,8299,47401,"46,429"
NC,Surry,17,48,52,13.1,31.4,36622,9%,6662,73673,"73,673",17,48,61,13.2,30.9,38408,8%,5700,73673,"72,798"
NC,Swain,4,16,18,14.4,32,36109,4%,605,13981,"13,981",3,14,17,14.9,33.3,36103,2%,214,13981,"14,282"
NC,Transylvania,6,15,22,10,23.8,40652,9%,3108,33090,"33,090",7,16,18,11.3,24.3,45792,7%,2367,33090,"32,979"
NC,Tyrrell,2,4,0,12,31.9,31732,11%,506,4407,"4,407",1,5,4,13.6,30.8,33759,11%,490,4407,"4,120"
NC,Union,10,42,24,11.6,30.8,36934,22%,9035,41639,"41,639",6,35,27,13.5,39.4,42195,26%,10944,41639,"40,158"
NC,Vance,8,54,31,13.6,32.7,34000,10%,4541,45422,"45,422",10,50,28,14,38.2,32698,10%,4474,45422,"44,378"
NC,Wake,167,344,737,7.2,26,61594,19%,173265,900993,"900,993",185,335,848,8.2,24.8,70629,19%,170431,900993,"997,897"
NC,Warren,1,6,1,14.7,35.1,29764,1%,86,5834,"5,834",1,5,1,15.8,32,32350,2%,122,5834,"5,500"
NC,Washington,3,10,4,12.9,36.2,37639,10%,1708,17581,"17,581",2,9,3,17.8,40.2,42658,8%,1479,17581,"16,891"
NC,Watauga,10,23,39,8.5,24.9,38923,8%,3949,51079,"51,079",11,23,39,8.6,26.4,41762,7%,3418,51079,"52,407"
NC,Wayne,4,24,26,10,32.3,36562,28%,8513,30099,"30,099",2,25,21,13.1,31.8,41466,29%,8633,30099,"29,972"
NC,Wilkes,4,7,6,15.1,31,30451,31%,3241,10593,"10,593",3,6,4,15.5,32.9,34031,19%,1964,10593,"9,930"
NC,Wilson,2,9,6,11.1,34.6,37078,11%,1020,9409,"9,409",2,11,5,13.6,32.9,41461,12%,1147,9409,"8,989"
NC,Yadkin,9,23,19,10.8,30,41095,2%,639,38406,"38,406",8,18,18,10.5,31,41208,2%,730,38406,"37,826"
NC,Yancey,3,10,8,9.7,27.4,36934,0%,0,17818,"17,818",3,9,7,11.2,27,36418,1%,190,17818,"17,573"
ND,Adams,49,114,270,6.3,24.8,52785,15%,65746,441603,"441,603",66,122,316,7.2,26.3,62991,15%,66896,441603,"480,446"
ND,Barnes,4,5,7,7.1,26.8,45884,28%,3098,11066,"11,066",3,3,8,10.5,34.7,51053,28%,3102,11066,"11,090"
ND,Benson,2,2,0,10.5,33.2,32884,46%,3054,6660,"6,660",4,2,0,11.7,31,39969,43%,2844,6660,"6,860"
ND,Billings,0,2,1,8.4,29.8,50921,100%,783,783,783,0,1,0,7.8,28.3,76913,100%,783,783,898
ND,Bottineau,3,7,4,10.9,31.5,48504,47%,2992,6429,"6,429",1,5,5,9.8,31,56645,46%,2939,6429,"6,656"
ND,Bowman,4,3,2,10.2,30,49656,30%,940,3151,"3,151",3,1,4,9.1,30.3,62892,30%,940,3151,"3,238"
ND,Burke,3,18,6,12.4,37.4,30688,10%,2235,23316,"23,316",4,17,8,14.7,32,36977,8%,1759,23316,"22,709"
ND,Burleigh,7,26,48,7.2,25.2,55565,24%,19849,81308,"81,308",8,31,57,7.5,29.1,66057,22%,17841,81308,"90,565"
ND,Cass,5,10,7,9.2,29.5,43183,11%,1468,13642,"13,642",5,11,8,10.6,28,46647,11%,1528,13642,"13,091"
ND,Cavalier,4,2,3,10.2,31.2,47456,36%,1455,3993,"3,993",3,2,2,11.2,32.1,57200,36%,1455,3993,"3,859"
ND,Dickey,4,3,3,9.8,29.1,42517,53%,2790,5289,"5,289",4,2,2,11.2,33.4,56325,13%,673,5289,"5,137"
ND,Divide,1,0,0,9.3,29.8,48992,33%,684,2071,"2,071",1,3,1,10.1,27.1,62922,33%,689,2071,"2,428"
ND,Dunn,1,2,1,10.9,30.6,49682,95%,3342,3536,"3,536",1,3,1,9.2,33.5,73135,53%,1874,3536,"4,369"
ND,Eddy,6,30,32,10.9,30.8,43240,36%,19598,53829,"53,829",6,36,37,9.7,31.2,60407,36%,19559,53829,"56,591"
ND,Emmons,4,2,3,11.3,31.7,36823,46%,1640,3550,"3,550",4,2,2,11.3,30.9,46952,45%,1582,3550,"3,425"
ND,Foster,1,2,2,9.5,28.3,46599,18%,613,3343,"3,343",1,1,4,10.7,30.5,53408,18%,603,3343,"3,347"
ND,Grant,3,8,9,10.1,35.8,45347,12%,2120,17853,"17,853",2,11,6,11.1,38.3,47652,12%,2119,17853,"18,059"
ND,Griggs,0,1,2,9.3,28.2,42126,33%,794,2420,"2,420",1,2,1,10.2,26.9,47222,33%,794,2420,"2,311"
ND,Hettinger,3,3,1,9.8,26.9,42943,100%,2476,2477,"2,477",3,1,1,9.5,29.1,53403,100%,2476,2477,"2,654"
ND,Kidder,3,0,1,10,30.8,34978,100%,2427,2435,"2,435",2,0,0,8.9,30.1,46800,100%,2424,2435,"2,421"
ND,LaMoure,4,3,1,9.3,26.6,50019,100%,4139,4139,"4,139",4,2,1,11.2,33.4,58638,37%,1540,4139,"4,100"
ND,Logan,3,14,12,11.8,28.8,36015,14%,3074,22353,"22,353",2,19,13,13.8,37.5,37924,9%,2070,22353,"21,959"
ND,McHenry,43,82,183,6.6,24.4,69290,43%,133011,308760,"308,760",45,88,214,10.1,27.7,80513,43%,133295,308760,"306,749"
ND,McIntosh,2,11,8,13.4,31.5,35681,9%,1259,14333,"14,333",2,16,10,15.2,30.9,38770,8%,1212,14333,"14,007"
ND,McKenzie,2,4,1,9.8,33.6,51641,45%,2862,6360,"6,360",2,5,1,9.5,32.8,82906,37%,2346,6360,"10,960"
ND,McLean,28,70,99,7.3,30.4,59719,27%,46403,169572,"169,572",28,68,127,7,29.3,65766,27%,46496,169572,"173,843"
ND,Mercer,2,8,5,9.2,30.9,46871,23%,3783,16434,"16,434",2,11,5,11.4,31.2,57934,18%,2968,16434,"15,964"
ND,Morton,1,4,1,9.9,33,49526,26%,845,3233,"3,233",2,2,3,11.1,31.9,53443,26%,845,3233,"3,058"
ND,Mountrail,5,5,3,9.8,34.8,49694,13%,985,7673,"7,673",5,1,6,12.6,35.9,65606,13%,1007,7673,"9,751"
ND,Nelson,4,30,24,10.8,30.4,43330,14%,6237,43437,"43,437",5,24,24,11.3,32.4,51843,13%,5566,43437,"44,820"
ND,Oliver,0,1,0,9.3,29.6,55742,82%,1516,1846,"1,846",0,1,0,10.9,32.1,65798,84%,1556,1846,"1,851"
ND,Pembina,5,5,5,10.2,33,48378,46%,3412,7413,"7,413",5,5,1,12.1,32.1,58683,46%,3425,7413,"7,118"
